Gene_Id,padj,logFC
219189_at,0.7067,0.309299
205788_s_at,0.7067,0.2648715
203410_at,0.7067,-0.2936503
206572_x_at,0.7067,0.3301218
217960_s_at,0.7067,-0.3175575
217978_s_at,0.7069,0.2709587
212573_at,0.7069,-0.241963
210390_s_at,0.7069,-0.6227005
219391_at,0.7069,-0.2559363
203877_at,0.7069,-0.2422234
202948_at,0.7069,0.337542
204990_s_at,0.7072,-0.4362293
204093_at,0.7072,-0.2419793
201556_s_at,0.7072,-0.32471
204678_s_at,0.7072,0.24094
214504_at,0.7072,-0.2948366
218111_s_at,0.7072,0.6207432
209509_s_at,0.7074,-0.2750949
212982_at,0.7076,0.6488959
221510_s_at,0.7079,0.6520186
214616_at,0.7079,-0.2658779
218149_s_at,0.7079,0.7168059
211615_s_at,0.708,0.2453214
201618_x_at,0.708,0.2419954
211637_x_at,0.7081,0.3105247
221496_s_at,0.7083,-0.3003162
204020_at,0.7083,0.364136
206408_at,0.7083,-0.5920349
206054_at,0.7083,-0.3479357
215246_at,0.7083,-0.2276206
204172_at,0.7083,0.2828276
207986_x_at,0.7083,0.307665
217517_x_at,0.7083,0.3224617
220230_s_at,0.7083,0.4523551
203421_at,0.7083,0.2644176
213298_at,0.7083,0.3364086
203393_at,0.7083,-0.260117
201663_s_at,0.7083,0.5715607
202020_s_at,0.7083,0.2130588
202631_s_at,0.7083,-0.4555138
207880_at,0.7085,0.3510788
218170_at,0.7085,0.3673596
216963_s_at,0.7085,-0.2257839
207843_x_at,0.7085,-0.3270364
208048_at,0.7085,-0.5306255
208937_s_at,0.7086,0.2859762
206320_s_at,0.7087,-0.2298242
217614_at,0.7087,-0.3258888
211429_s_at,0.7087,0.5877225
215628_x_at,0.7087,0.2287671
207202_s_at,0.7087,-0.5339124
218897_at,0.7087,-0.6821018
218234_at,0.7087,-0.2812757
220052_s_at,0.7087,-0.2099335
207895_at,0.7087,-0.2320769
211071_s_at,0.7087,-0.2752654
212904_at,0.7087,0.7219224
221703_at,0.7088,-0.4438652
221531_at,0.7089,0.7829122
221706_s_at,0.7092,-0.5081966
221592_at,0.7092,-0.3016176
216790_at,0.7093,-0.2446152
216662_at,0.7095,0.5029601
210867_at,0.7095,0.2929294
208132_x_at,0.7096,-0.4028407
211993_at,0.7096,-0.2568241
218180_s_at,0.7096,-0.4565068
201129_at,0.7098,0.2370666
214819_at,0.7098,-0.2288089
220790_s_at,0.7098,-0.3232862
205802_at,0.7098,-0.6311
221892_at,0.7098,-0.3627792
210686_x_at,0.7098,-0.2542906
205918_at,0.7098,-0.2947196
201866_s_at,0.7098,-0.4542967
219637_at,0.7098,-0.4249343
221071_at,0.7098,0.6987763
211639_x_at,0.7098,-0.2519164
218292_s_at,0.7098,-0.3273051
205785_at,0.7098,-0.2405869
205312_at,0.7098,0.3304049
208622_s_at,0.7098,0.2836684
217519_at,0.7098,-0.2813932
205355_at,0.7098,0.5332298
209074_s_at,0.7098,-0.584616
216342_x_at,0.7098,0.4368381
217931_at,0.7098,-0.2234306
AFFX-HUMISGF3A/M97935_MA_at,0.7098,-0.2321607
208339_at,0.7098,-0.545331
203319_s_at,0.7098,-0.28142
210569_s_at,0.7098,-0.3775351
205663_at,0.7098,0.297914
221628_s_at,0.7098,-0.5074822
214220_s_at,0.7098,-0.2281888
219870_at,0.7098,0.492864
201445_at,0.7098,0.2203555
203944_x_at,0.7098,0.3629034
215684_s_at,0.7099,-0.3361343
218682_s_at,0.71,-0.2646453
209073_s_at,0.71,0.3493646
201332_s_at,0.71,-0.3492006
220712_at,0.71,-0.2152564
216183_at,0.7101,-0.4541981
222118_at,0.7102,-0.4278998
214172_x_at,0.7103,-0.282346
215232_at,0.7103,-0.2577698
221160_s_at,0.7103,-0.2664439
209549_s_at,0.7103,0.2306241
207335_x_at,0.7103,0.2839459
209157_at,0.7106,0.5940287
222162_s_at,0.7106,-0.8120238
205320_at,0.7106,0.4013575
204705_x_at,0.7106,-0.3110631
200661_at,0.7106,-0.2354932
205659_at,0.7106,-0.4179082
218436_at,0.7106,0.3034759
219702_at,0.7106,-0.2534667
221043_at,0.7106,-0.2799392
221213_s_at,0.7106,0.3324707
214057_at,0.7106,-0.2545514
203093_s_at,0.7106,0.3792793
208238_x_at,0.7106,0.3234693
217717_s_at,0.7106,0.2209215
202377_at,0.7106,-0.2943286
205604_at,0.7106,0.4437111
214782_at,0.7106,0.4618353
211642_at,0.7106,-0.3213024
632_at,0.7106,0.3138263
206820_at,0.7106,-0.369857
209300_s_at,0.7106,0.286588
221954_at,0.7106,0.2403809
214353_at,0.7107,-0.2848058
208180_s_at,0.7107,-0.447772
209323_at,0.7107,-0.3184894
210291_s_at,0.7107,-0.3059974
220909_at,0.7107,-0.3154054
208334_at,0.7107,-0.2283151
202333_s_at,0.7107,0.4615375
218863_s_at,0.7107,-0.3489842
215138_s_at,0.7107,-0.4015851
213859_x_at,0.7107,0.3089159
218321_x_at,0.7108,-0.2335874
220105_at,0.7109,-0.2593401
207030_s_at,0.711,-0.3442381
203865_s_at,0.7112,-0.3331213
221015_s_at,0.7112,0.3973217
214012_at,0.7112,-0.4436492
206856_at,0.7112,-0.5444765
220152_at,0.7112,-0.2399091
206563_s_at,0.7112,0.3941243
218206_x_at,0.7113,0.257518
221288_at,0.7113,-0.4214021
211705_s_at,0.7114,-0.3191588
206565_x_at,0.7115,-0.4679896
219764_at,0.7115,0.3596575
243_g_at,0.7116,-0.3434238
204074_s_at,0.7116,0.4410371
214548_x_at,0.7116,0.3102948
200612_s_at,0.7117,-0.301594
201823_s_at,0.7117,-0.2508237
220902_at,0.7117,-0.2640533
205126_at,0.7117,-0.2218918
217141_at,0.7119,-0.3876637
220064_at,0.7121,-0.430159
201970_s_at,0.7121,0.2812892
211925_s_at,0.7121,0.382046
219092_s_at,0.7121,0.2799419
206060_s_at,0.7121,-0.269498
221399_at,0.7121,-0.2997559
206311_s_at,0.7121,-0.3310634
215752_at,0.7121,0.3161381
34206_at,0.7121,-0.2702758
208508_s_at,0.7121,-0.324647
204638_at,0.7121,0.3353281
203468_at,0.7121,0.3353387
220468_at,0.7121,-0.4198958
213396_s_at,0.7122,0.3419699
206559_x_at,0.7122,0.2394728
220652_at,0.7122,-0.3354734
217103_at,0.7122,-0.3522132
201499_s_at,0.7124,0.6272955
218913_s_at,0.7124,0.3473677
203789_s_at,0.7127,0.3632471
208285_at,0.7128,-0.3478142
201278_at,0.7128,-0.2515368
202930_s_at,0.7129,0.3199254
211466_at,0.7131,0.4994165
215822_x_at,0.7137,-0.2629601
210944_s_at,0.7137,0.3005957
215153_at,0.7137,-0.2867413
206739_at,0.7138,-0.2957281
207367_at,0.714,-0.3424429
210986_s_at,0.714,0.3598443
201979_s_at,0.714,0.3133961
208493_at,0.714,-0.5583781
203111_s_at,0.714,-0.260166
216089_at,0.714,0.4273251
220076_at,0.714,0.4616236
210967_x_at,0.714,-0.3810255
212391_x_at,0.714,0.2443948
201265_at,0.714,-0.3769905
221125_s_at,0.714,-0.3835212
204559_s_at,0.714,0.6299324
218500_at,0.714,0.3692263
213861_s_at,0.714,-0.2217811
206075_s_at,0.714,-0.4235409
204578_at,0.714,-0.282364
209204_at,0.714,-0.3168933
220882_at,0.714,-0.2790233
213583_x_at,0.714,0.2488491
208089_s_at,0.714,-0.2913879
219180_s_at,0.714,0.2578598
203643_at,0.714,0.597243
204975_at,0.714,0.3267874
218131_s_at,0.714,0.3762084
204518_s_at,0.714,-0.3582366
207460_at,0.714,-0.337516
217428_s_at,0.714,-0.4373393
215338_s_at,0.714,0.6027394
216282_x_at,0.714,-0.4118952
205583_s_at,0.714,0.3141368
213238_at,0.714,0.3863841
205270_s_at,0.714,-0.4174691
215639_at,0.714,-0.2960551
210669_at,0.714,-0.3304065
203811_s_at,0.714,-0.2411252
207269_at,0.7141,-0.211645
214871_x_at,0.7144,0.3174884
207545_s_at,0.7146,0.3723182
221891_x_at,0.7146,0.3203171
220850_at,0.7146,-0.5918136
218506_x_at,0.7146,0.4796149
205834_s_at,0.7146,-0.2350715
211813_x_at,0.7146,-0.4061344
201600_at,0.7146,-0.2584166
212305_s_at,0.7146,0.365849
216019_x_at,0.7146,0.2608363
213008_at,0.7146,-0.2641404
201292_at,0.7146,0.6119612
220735_s_at,0.7146,-0.4829089
214245_at,0.7146,0.3261032
204442_x_at,0.7146,0.4143279
205222_at,0.7146,-0.4173909
210095_s_at,0.7146,-0.5219233
214292_at,0.7146,-0.3903387
56748_at,0.7146,-0.303139
217788_s_at,0.7146,0.2750558
208760_at,0.7146,0.2272974
216094_at,0.7146,0.7177957
211896_s_at,0.7146,-0.6390216
218463_s_at,0.7146,-0.2337584
219218_at,0.7146,-0.2852268
221538_s_at,0.7146,-0.2342092
215103_at,0.7146,-0.4972144
216867_s_at,0.7146,-0.5528264
212694_s_at,0.7146,-0.4934634
220279_at,0.7149,-0.2791034
211611_s_at,0.7149,-0.3085614
220245_at,0.715,0.4980167
201196_s_at,0.715,0.3073122
209789_at,0.715,-0.3336039
212415_at,0.715,-0.4793031
218031_s_at,0.715,-0.6117763
208767_s_at,0.715,-0.2500576
209759_s_at,0.715,0.5315028
210875_s_at,0.715,0.6541931
221943_x_at,0.715,-0.2185229
214715_x_at,0.715,0.2930913
219336_s_at,0.715,-0.2322533
213879_at,0.715,0.3749175
214430_at,0.715,0.2900287
201029_s_at,0.715,-0.2821234
201020_at,0.715,0.2680568
216850_at,0.715,0.3191324
219984_s_at,0.715,-0.6199627
213763_at,0.715,-0.4549184
222188_at,0.715,-0.4911563
219250_s_at,0.715,0.462859
201611_s_at,0.7151,-0.7792992
218460_at,0.7151,-0.2330517
200008_s_at,0.7152,-0.3226517
201922_at,0.7152,0.3218965
217424_at,0.7161,-0.45154
202576_s_at,0.7162,-0.2358801
220084_at,0.7163,-0.5214229
221037_s_at,0.7164,-0.4779098
216708_x_at,0.7165,-0.3738616
208887_at,0.7165,-0.3658165
212043_at,0.7165,0.2946673
212841_s_at,0.7167,0.5791201
219848_s_at,0.7167,0.2467419
210322_x_at,0.7167,0.5504335
217119_s_at,0.7167,-0.4062046
211366_x_at,0.7167,-0.2313177
216096_s_at,0.7167,-0.2797913
220643_s_at,0.7167,0.6580619
203366_at,0.7167,-0.2418815
222074_at,0.7167,0.5277569
213658_at,0.7167,-0.2133912
213006_at,0.7167,-0.3104586
204636_at,0.7169,-0.3258556
205152_at,0.7169,0.2705931
219025_at,0.7169,-0.2421381
217779_s_at,0.7169,0.233603
219829_at,0.7172,-0.3324172
214986_x_at,0.7172,-0.3040717
206516_at,0.7172,-0.4626295
213591_at,0.7172,0.6854017
219577_s_at,0.7172,-0.3166827
216988_s_at,0.7174,0.3807862
220376_at,0.7174,-0.499981
218729_at,0.7174,0.2884095
34858_at,0.7174,-0.2540049
211029_x_at,0.7174,-0.4357109
201270_x_at,0.7174,0.4679305
218562_s_at,0.7174,0.4463546
204903_x_at,0.7174,-0.1990133
213796_at,0.7174,-0.353786
200675_at,0.7179,-0.2481781
221649_s_at,0.7179,0.3760165
219001_s_at,0.7179,-0.4023315
201867_s_at,0.7179,-0.2545351
202135_s_at,0.7179,0.3436337
208063_s_at,0.7179,-0.4595708
210893_at,0.7179,-0.3493144
218438_s_at,0.7179,0.436711
200761_s_at,0.7179,0.2446607
218453_s_at,0.7179,-0.3460083
206522_at,0.7181,0.5540459
207932_at,0.7181,0.6662132
205721_at,0.7181,-0.2427946
37028_at,0.7181,-0.2585633
209790_s_at,0.7181,-0.3694131
218125_s_at,0.7182,0.2495199
221521_s_at,0.7183,0.7922589
208011_at,0.7183,-0.4092678
208169_s_at,0.7183,-0.2675046
210146_x_at,0.7183,-0.3721432
218332_at,0.7183,0.2966917
210533_at,0.7183,-0.2885879
216139_s_at,0.7183,0.2644848
212962_at,0.7183,0.4786567
215854_at,0.7183,-0.2606384
212805_at,0.7183,-0.2686453
217516_x_at,0.7184,0.3945741
221511_x_at,0.7184,-0.230361
206464_at,0.7184,-0.369047
217389_s_at,0.7184,-0.2879161
203080_s_at,0.7184,0.4951875
219182_at,0.7184,-0.2935474
202298_at,0.7184,0.2721504
214559_at,0.7184,-0.4546125
52837_at,0.7184,0.2563349
214917_at,0.7184,-0.4637396
212954_at,0.7184,-0.2881488
217062_at,0.7184,-0.2630118
201376_s_at,0.7184,0.3251413
203668_at,0.7184,-0.2863397
211992_at,0.7187,-0.2328719
221307_at,0.7187,-0.3068216
203227_s_at,0.7187,0.3571193
208617_s_at,0.7187,0.3250419
200883_at,0.7187,1.0062066
205332_at,0.7187,0.3915611
207476_at,0.7187,-0.427813
212800_at,0.7187,-0.4458471
216529_at,0.7187,0.3430562
213410_at,0.7187,0.2480934
204987_at,0.7187,-0.3968552
219098_at,0.7187,0.3004953
220021_at,0.7187,-0.3159645
214327_x_at,0.7187,0.2295341
215024_at,0.7187,0.4878676
60528_at,0.7187,-0.3039474
209547_s_at,0.7187,-0.2196137
216365_x_at,0.7187,-0.2764258
206574_s_at,0.7187,-0.2690284
219875_s_at,0.7187,-0.671511
213907_at,0.7189,0.2645448
204934_s_at,0.7189,0.4266216
211214_s_at,0.7189,-0.3385006
201291_s_at,0.7189,0.6397509
209817_at,0.7189,-0.300923
216922_x_at,0.7189,0.2887307
212116_at,0.7189,0.3310355
218820_at,0.7189,0.3465753
214105_at,0.7189,-0.4218557
212829_at,0.7189,0.3647671
204901_at,0.7189,-0.249362
213686_at,0.7189,0.2478268
210589_s_at,0.7189,0.2786627
218535_s_at,0.719,-0.2304925
205414_s_at,0.7191,-0.3147685
213555_at,0.7191,-0.468198
212628_at,0.7191,0.7294055
210398_x_at,0.7191,-0.3443474
215646_s_at,0.7191,-0.3156301
205092_x_at,0.7191,0.3024376
203630_s_at,0.7192,-0.2757305
201950_x_at,0.7193,-0.2282068
201271_s_at,0.7193,0.5303244
205616_at,0.7193,-0.3181862
212645_x_at,0.7193,-0.5099979
220954_s_at,0.7193,0.4276459
210449_x_at,0.7193,-0.5201703
220171_x_at,0.7193,0.4855716
203732_at,0.7193,0.2703634
214498_at,0.7193,-0.2408483
207406_at,0.7193,0.6371564
212817_at,0.7193,-0.2061923
202419_at,0.7193,0.248345
212833_at,0.7193,0.4546926
213996_at,0.7193,-0.8736451
201387_s_at,0.7193,-0.3545975
211979_at,0.7193,0.5061724
220753_s_at,0.7194,-0.2309222
221315_s_at,0.7194,-0.5617003
222139_at,0.7194,-0.3539283
208027_s_at,0.7194,0.3369709
203967_at,0.7194,-0.3511981
209441_at,0.7194,-0.281321
220174_at,0.7194,-0.3963931
40420_at,0.7194,-0.2355901
215263_at,0.7194,-0.4185649
221908_at,0.7194,-0.3888906
215230_x_at,0.7194,0.4297095
221022_s_at,0.7194,-0.754598
215099_s_at,0.7194,-0.3195732
210035_s_at,0.7194,-0.623715
AFFX-r2-Hs18SrRNA-3_s_at,0.7194,0.4284932
205290_s_at,0.7194,-0.4446535
204591_at,0.7194,0.7670127
206552_s_at,0.7194,0.2768292
213647_at,0.7194,0.4428956
217209_at,0.7194,0.3379935
221267_s_at,0.7194,-0.4346473
201693_s_at,0.7196,-0.4497776
212939_at,0.7196,-0.2680637
214340_at,0.72,-0.2319809
204644_at,0.72,-0.4413057
205240_at,0.72,0.455103
210473_s_at,0.72,-0.327341
210014_x_at,0.72,0.3205942
205219_s_at,0.72,-0.3567808
216643_at,0.72,-0.2817992
221211_s_at,0.72,-0.40579
205396_at,0.72,-0.3672701
211530_x_at,0.72,-0.4806997
203446_s_at,0.72,0.2748291
204271_s_at,0.72,-0.3757605
210083_at,0.72,-0.2019735
213755_s_at,0.72,0.5439791
218572_at,0.72,0.3470114
219362_at,0.7202,0.5455421
217818_s_at,0.7202,-0.2792305
213092_x_at,0.7202,0.5720655
205976_at,0.7202,0.521862
201508_at,0.7202,0.4321676
202604_x_at,0.7202,-0.3565087
220264_s_at,0.7202,-0.3083498
210252_s_at,0.7202,0.2601449
209558_s_at,0.7206,-0.3472876
215520_at,0.7206,-0.2950588
201537_s_at,0.7206,-0.3197474
202887_s_at,0.7206,0.5442421
208729_x_at,0.7206,0.4129868
218132_s_at,0.7206,0.4032701
211011_at,0.721,0.5241895
207656_s_at,0.721,-0.3751013
200046_at,0.7211,0.2844649
91684_g_at,0.7212,-0.3470879
209086_x_at,0.7212,-0.4965848
215517_at,0.7213,-0.330126
209915_s_at,0.7213,-0.2201944
214247_s_at,0.7215,0.3717898
205210_at,0.7215,-0.2320395
210033_s_at,0.7215,-0.2698353
216060_s_at,0.7215,0.3065197
204618_s_at,0.7215,0.2574864
200827_at,0.7215,0.3120464
209919_x_at,0.7215,-0.5528214
212806_at,0.7215,-0.3741241
215189_at,0.7215,-0.3387824
203906_at,0.7215,0.2917875
208108_s_at,0.7216,-0.2237615
220739_s_at,0.7217,-0.2169918
220444_at,0.7218,-0.2414004
221957_at,0.722,-0.2792624
213211_s_at,0.722,-0.2362117
221146_at,0.722,-0.327283
203237_s_at,0.722,-0.3728202
207145_at,0.722,0.4200705
205879_x_at,0.722,-0.2890519
211597_s_at,0.722,0.3635265
219549_s_at,0.722,-0.3012032
203634_s_at,0.722,-0.4124169
205282_at,0.722,-0.2747421
215175_at,0.7222,0.3484351
208722_s_at,0.7223,0.5356742
211977_at,0.7224,-0.3324295
222044_at,0.7224,-0.249737
205483_s_at,0.7224,0.5549161
213562_s_at,0.7224,-0.3898982
207205_at,0.7225,-0.2899342
212174_at,0.7227,-0.338479
31845_at,0.7227,0.3927243
203477_at,0.7227,-0.2500052
212652_s_at,0.7227,0.2084292
206855_s_at,0.7227,0.3947196
209348_s_at,0.7227,-0.2878684
208243_s_at,0.7228,-0.7308605
210594_x_at,0.7228,-0.3773984
207018_s_at,0.7231,-0.5047865
219017_at,0.7231,0.3041096
211804_s_at,0.7231,-0.2676192
215658_at,0.7231,-0.2416825
207358_x_at,0.7231,-0.2425423
204952_at,0.7232,-0.2028672
221170_at,0.7233,0.2736314
209889_at,0.7233,-0.3829251
212558_at,0.7233,-0.2371918
215079_at,0.7233,-0.3089208
205508_at,0.7233,-0.3799063
207787_at,0.7233,0.3610596
202378_s_at,0.7233,0.4993909
216860_s_at,0.7233,0.50229
212615_at,0.7236,0.2309441
203757_s_at,0.7236,0.5980661
207291_at,0.7236,0.4360087
209857_s_at,0.7237,-0.341798
217233_at,0.7238,0.3171284
203415_at,0.7238,0.3050816
200059_s_at,0.7238,0.2524017
AFFX-r2-Bs-dap-M_at,0.7238,-0.2930181
217273_at,0.7241,-0.31559
216174_at,0.7241,-0.3659514
209620_s_at,0.7242,-0.3386677
207593_at,0.7242,0.3560206
202238_s_at,0.7243,-0.2894041
209958_s_at,0.7243,-0.2623739
211313_s_at,0.7243,0.4791081
200874_s_at,0.7243,-0.2665427
217512_at,0.7244,-0.3577215
218443_s_at,0.7244,0.3291806
213011_s_at,0.7244,0.3123309
205505_at,0.7244,0.4413838
212948_at,0.7244,0.2532592
212957_s_at,0.7247,-0.3058179
212916_at,0.7247,0.3313903
201321_s_at,0.725,0.406277
209683_at,0.725,-0.5002386
218134_s_at,0.7253,0.2123876
215419_at,0.7255,0.3805255
212344_at,0.7255,0.3742337
206840_at,0.7255,-0.3943424
65517_at,0.7255,0.3397669
213416_at,0.7255,0.4352262
215794_x_at,0.7255,-0.2497282
212329_at,0.7256,0.3916322
202524_s_at,0.7256,0.235039
219111_s_at,0.7256,-0.2086792
220592_at,0.7256,-0.3274029
217002_s_at,0.7256,-0.3242255
205816_at,0.7256,0.3919767
217677_at,0.7256,-0.2631304
205440_s_at,0.7256,-0.6059852
207057_at,0.7256,-0.5343699
203587_at,0.7256,-0.3809565
215008_at,0.7256,-0.2539029
214809_at,0.7256,-0.4329977
207924_x_at,0.7256,-0.3315804
203083_at,0.7256,0.2968187
219366_at,0.7256,-0.2460877
200731_s_at,0.7256,0.2687657
204831_at,0.7256,0.3371557
214590_s_at,0.7256,-0.3903754
202478_at,0.7258,0.3533099
202337_at,0.7258,0.1913827
206295_at,0.7258,-0.4715104
218981_at,0.7258,0.4053876
221377_s_at,0.7258,-0.332641
210346_s_at,0.7258,0.2209277
211888_x_at,0.7258,-0.7409543
218986_s_at,0.7258,0.4582307
218672_at,0.7259,-0.2252616
210935_s_at,0.7259,0.4220808
213841_at,0.726,-0.2243877
203125_x_at,0.726,-0.2561088
217534_at,0.726,0.4521651
213256_at,0.7261,0.2385568
216802_at,0.7261,-0.4433633
217782_s_at,0.7261,-0.4749079
203849_s_at,0.7261,0.450163
201284_s_at,0.7261,-0.3295947
217354_s_at,0.7261,0.2426228
206801_at,0.7261,-0.5474535
208305_at,0.7261,0.4263555
209263_x_at,0.7263,-0.4676339
209530_at,0.7263,0.3703944
215747_s_at,0.7265,-0.4908618
209972_s_at,0.7265,-0.3087459
211419_s_at,0.7265,-0.395773
215014_at,0.7265,-0.2894229
212682_s_at,0.7265,-0.33876
200975_at,0.7265,0.2171595
215753_at,0.7265,-0.4461353
204499_at,0.7265,-0.2553641
216714_at,0.7265,-0.2345537
217727_x_at,0.7265,0.298274
221754_s_at,0.7265,-0.3565653
215366_at,0.7265,-0.4152228
207685_at,0.7265,-0.2635698
211945_s_at,0.7265,0.2598681
215164_at,0.7265,-0.6711976
206775_at,0.7265,-0.4389926
206550_s_at,0.7265,-0.6463394
216399_s_at,0.7265,-0.358904
218501_at,0.7265,0.4293734
202667_s_at,0.7265,-0.4425051
209123_at,0.7266,0.314889
203274_at,0.7266,-0.2308264
205173_x_at,0.7266,-0.2801464
219267_at,0.7267,0.4784811
216073_at,0.7267,0.2295005
203057_s_at,0.7267,-0.2689017
217244_at,0.7268,-0.3956384
214154_s_at,0.7268,-0.4541188
33132_at,0.7268,0.2990406
206972_s_at,0.7268,0.2667835
218392_x_at,0.7268,0.6559987
206354_at,0.7268,-0.3571634
216898_s_at,0.7268,-0.2157829
202317_s_at,0.7268,0.2165035
202722_s_at,0.7268,0.2663266
204863_s_at,0.7268,-0.4894151
209025_s_at,0.7268,0.2306154
220459_at,0.7268,-0.3711577
203408_s_at,0.7268,0.2740718
213228_at,0.7268,-0.2271702
220762_s_at,0.7268,0.3438496
213434_at,0.7268,0.3089325
202057_at,0.7268,0.5328022
216402_at,0.7268,-0.372873
221025_x_at,0.7268,-0.3679145
37425_g_at,0.7269,-0.2952279
218994_s_at,0.7269,-0.4326842
201949_x_at,0.7269,0.2508037
220158_at,0.7269,-0.2125846
220782_x_at,0.7269,0.4882328
213317_at,0.7269,0.7037675
207746_at,0.7269,-0.234895
211121_s_at,0.7269,0.3081427
202708_s_at,0.7269,0.2350543
202784_s_at,0.7269,0.4396178
211948_x_at,0.7269,0.5706734
213566_at,0.727,-0.5159106
207841_at,0.727,-0.4448997
201926_s_at,0.727,-0.5453127
207860_at,0.727,-0.6895656
200776_s_at,0.727,0.2582091
218365_s_at,0.7271,0.4105469
212074_at,0.7271,0.3045955
207132_x_at,0.7274,0.6155938
216614_at,0.7274,0.369208
205434_s_at,0.7274,-0.3598556
215012_at,0.7274,-0.4064335
212307_s_at,0.7274,0.6361658
215858_at,0.7274,-0.4338631
213823_at,0.7274,-0.3188393
207611_at,0.7274,-0.4818316
216707_at,0.7274,-0.2826776
213618_at,0.7274,0.5676758
35617_at,0.7274,-0.2510605
206025_s_at,0.7274,-0.5321307
219983_at,0.7274,0.3607969
207604_s_at,0.7274,0.8237554
207522_s_at,0.7274,-0.2370008
200610_s_at,0.7274,0.2675327
221316_at,0.7278,-0.4036954
214437_s_at,0.7279,0.4795478
44617_at,0.7279,0.2382434
217184_s_at,0.7279,0.2395343
207385_at,0.7279,-0.2646735
220256_s_at,0.7279,-0.3671812
201390_s_at,0.7279,0.3040585
219214_s_at,0.7279,0.2315818
207468_s_at,0.7279,-0.6919899
212120_at,0.7279,-0.4354281
208192_at,0.7279,-0.5149621
218870_at,0.7279,-0.4769624
207846_at,0.7279,0.3909036
211275_s_at,0.7279,-0.2075839
200601_at,0.7282,0.442445
218470_at,0.7282,-0.3614278
214417_s_at,0.7282,-0.2833475
214794_at,0.7282,-0.265077
217922_at,0.7282,0.2335165
210597_x_at,0.7285,-0.3490569
216462_at,0.7285,0.420864
214638_s_at,0.7286,-0.5648773
216035_x_at,0.7286,-0.4754376
205060_at,0.7286,0.2993823
208480_s_at,0.7286,-0.2264885
201001_s_at,0.7287,0.3756739
209318_x_at,0.7287,-0.3475614
208202_s_at,0.7287,-0.3998844
37005_at,0.7287,-0.2314674
212454_x_at,0.7287,0.2683122
210173_at,0.7287,-0.2975148
202853_s_at,0.7287,0.3477598
220830_at,0.7287,-0.2662463
213131_at,0.7289,0.3519149
208006_at,0.7289,-0.252303
205901_at,0.7289,0.3610848
215296_at,0.7289,-0.236038
209828_s_at,0.7289,-0.4413479
217442_at,0.729,-0.3259984
210634_at,0.729,-0.2725632
210417_s_at,0.729,0.3521904
201351_s_at,0.729,0.2099456
201612_at,0.729,0.2655463
202460_s_at,0.729,-0.3448536
206222_at,0.729,0.2672004
200719_at,0.729,0.4951114
213244_at,0.729,-0.2567777
206201_s_at,0.7294,-1.0015297
215875_at,0.7294,-0.3227125
203094_at,0.7294,-0.5266769
221392_at,0.7295,-0.234833
220645_at,0.7295,-0.2576931
210159_s_at,0.7295,-0.408949
